fold,item,train_degree,embedding_norm
0,1939,5,3.065129518508911
0,1940,3,3.679837226867676
0,1945,4,3.5736243724823
0,1946,3,3.038846492767334
0,1952,5,3.073324680328369
0,1957,4,3.1317946910858154
0,1962,4,4.1258864402771
0,1963,4,3.4379124641418457
0,1964,4,3.9553380012512207
0,1966,5,3.6131362915039062
0,1970,3,2.5590124130249023
0,1975,5,0.23740333318710327
0,1977,4,0.2806190848350525
0,1978,4,3.403679609298706
0,1979,4,3.023725748062134
0,1980,5,3.4539480209350586
0,1981,7,2.5998830795288086
0,1982,6,4.323972225189209
0,1984,2,0.8271149396896362
0,1985,4,2.260085105895996
0,1988,4,0.7946204543113708
0,1990,3,3.1101622581481934
0,1991,3,3.7003211975097656
0,1992,3,2.5136101245880127
0,1995,5,3.60721492767334
0,1999,5,3.0032546520233154
0,2002,3,0.11518393456935883
0,2003,5,3.3724093437194824
0,2006,4,0.16381563246250153
0,2007,3,3.135348081588745
0,2009,4,2.9336137771606445
0,2014,5,2.9595119953155518
0,2016,3,0.35280174016952515
0,2018,3,3.5942280292510986
0,2019,8,3.4000284671783447
0,2024,5,3.1160202026367188
0,2025,3,0.5396233797073364
0,2026,1,0.20736463367938995
0,2028,3,3.66192364692688
0,2030,5,2.8672749996185303
0,2031,4,2.400700569152832
0,2033,3,3.712283134460449
0,2035,5,3.009467840194702
0,2042,5,3.3970682621002197
0,2044,6,0.825187087059021
0,2045,5,3.5001790523529053
0,2046,5,0.07375448197126389
0,2047,1,3.7775826454162598
0,2048,4,3.3350183963775635
0,2050,3,3.139831781387329
0,2053,5,3.8290369510650635
0,2061,5,4.22208309173584
0,2067,3,3.6862778663635254
0,2073,4,3.197556972503662
0,2074,4,3.1494109630584717
0,2075,4,3.7885847091674805
0,2078,4,3.5195319652557373
0,2080,5,3.229757308959961
0,2082,3,3.9612436294555664
0,2084,6,4.397806644439697
0,2087,2,3.3795371055603027
0,2089,3,4.794916152954102
0,2090,3,3.779958486557007
0,2092,5,3.376889228820801
0,2093,3,3.731410264968872
0,2095,4,3.6278116703033447
0,2097,3,3.2640926837921143
0,2098,2,3.3823933601379395
0,2099,4,3.69907808303833
0,2100,3,3.167848587036133
0,2104,2,3.8165829181671143
0,2106,4,4.014422416687012
0,2107,4,4.002295970916748
0,2108,2,3.725674629211426
0,2111,5,3.801121473312378
0,2112,4,3.177429437637329
0,2114,4,3.822922706604004
0,2118,3,3.3560469150543213
0,2121,5,4.818804740905762
0,2127,3,3.2737951278686523
0,2128,3,3.4413347244262695
0,2134,3,3.783379554748535
0,2135,5,3.6200597286224365
0,2136,5,3.506727933883667
0,2137,5,3.397671699523926
0,2140,2,3.3170201778411865
0,2141,3,3.0483922958374023
0,2143,3,3.7596614360809326
0,2144,2,3.5505335330963135
0,2145,5,4.159189224243164
0,2156,3,3.8579797744750977
0,2157,4,2.9701433181762695
