fold,item,train_degree,embedding_norm
1,113,6,2.9859282970428467
1,118,5,3.163130044937134
1,121,1,3.7321739196777344
1,122,3,3.372798204421997
1,123,4,3.2293055057525635
1,127,4,2.8637166023254395
1,128,5,2.6541550159454346
1,129,4,2.5392603874206543
1,132,5,2.892676591873169
1,134,5,2.044611692428589
1,135,3,1.0189708471298218
1,136,7,3.480611801147461
1,137,4,2.9475295543670654
1,140,4,1.3042106628417969
1,142,4,0.8382300138473511
1,143,7,2.196948289871216
1,148,4,0.6073634624481201
1,149,4,0.6401005387306213
1,155,4,2.8199968338012695
1,157,5,2.517735719680786
1,158,1,1.2121509313583374
1,164,4,0.8595308065414429
1,166,6,0.7780408263206482
1,168,7,3.643761396408081
1,169,4,0.442987859249115
1,173,5,3.2504842281341553
1,174,2,2.5538170337677
1,176,5,3.69895601272583
1,177,3,2.8626272678375244
1,183,4,3.3638527393341064
1,184,5,3.4275224208831787
1,185,3,3.128056049346924
1,186,6,3.2256059646606445
1,189,4,3.323988914489746
1,191,5,3.264033079147339
1,192,4,3.3264763355255127
1,193,3,3.0534186363220215
1,194,3,3.3622004985809326
1,195,5,4.190495014190674
1,196,4,3.5869431495666504
1,198,6,3.112910032272339
1,201,3,3.184558868408203
1,203,4,4.231658935546875
1,205,4,3.474374771118164
1,206,6,3.7603607177734375
1,208,1,0.37539517879486084
1,210,5,3.642733573913574
1,215,5,2.8735344409942627
1,216,4,3.061117649078369
1,220,5,2.956470012664795
1,221,6,3.169281005859375
1,222,4,1.2200332880020142
1,224,5,0.6634441614151001
1,227,4,0.3441232442855835
1,229,5,2.6922943592071533
1,230,2,0.6193305850028992
1,231,4,0.4314042627811432
1,235,4,2.9730916023254395
1,239,4,1.9749265909194946
1,243,5,0.7263649702072144
1,248,8,2.98048996925354
1,249,4,3.826672315597534
1,250,5,3.0008633136749268
1,253,4,1.3470776081085205
1,257,4,3.441411256790161
1,259,4,3.1988563537597656
1,261,5,3.5601301193237305
1,264,3,3.2770590782165527
1,270,4,5.042632579803467
1,271,5,3.4189698696136475
1,272,14,4.4350762367248535
1,273,4,3.179629325866699
1,275,6,3.642641544342041
1,278,4,3.292659044265747
1,283,4,3.40317964553833
1,285,4,3.6900596618652344
1,286,4,3.386190891265869
1,288,3,1.4554575681686401
1,289,5,2.8920388221740723
1,293,5,3.2883849143981934
1,294,4,3.249858856201172
1,295,3,3.474419116973877
1,297,7,5.391132354736328
1,298,5,3.3179919719696045
1,301,5,3.2236921787261963
1,306,2,3.534982681274414
1,308,4,3.3170831203460693
1,310,4,2.7178072929382324
1,314,5,4.006046295166016
1,315,4,3.321554183959961
1,316,5,2.865452766418457
1,317,5,0.6374188661575317
1,318,4,0.8626188039779663
1,319,3,0.9264000654220581
1,321,4,2.8803651332855225
1,325,2,2.1884100437164307
1,326,2,1.0099619626998901
1,327,1,3.241269111633301
1,330,3,2.3119659423828125
1,333,3,4.4471659660339355
1,336,4,0.5023066997528076
1,338,4,3.6974713802337646
1,339,4,1.4454755783081055
1,340,5,0.6530957221984863
1,342,1,0.3782494068145752
1,343,5,4.215452671051025
1,346,5,2.4827229976654053
1,347,5,1.1379060745239258
1,348,5,2.667573928833008
1,351,4,0.7201948761940002
1,354,4,2.996384620666504
1,356,6,4.078291416168213
1,357,6,2.651369333267212
1,359,4,3.0426530838012695
1,360,3,0.5414882898330688
1,362,4,1.8684638738632202
1,364,4,2.6223745346069336
1,365,4,0.9554094672203064
1,366,5,2.501641273498535
1,368,2,1.0554113388061523
1,375,4,3.871788501739502
1,379,6,2.3700079917907715
1,380,4,2.7126004695892334
1,381,3,0.8038812279701233
1,383,5,2.8218297958374023
1,385,4,2.8637771606445312
1,387,4,4.708892822265625
1,390,8,3.4812827110290527
1,393,4,5.432857990264893
1,394,5,3.253269672393799
1,397,5,3.5496251583099365
1,398,4,3.461839199066162
1,400,5,3.1760969161987305
1,402,5,2.894139051437378
1,407,4,3.0981740951538086
1,410,3,3.126354932785034
1,414,2,3.1989593505859375
1,415,5,3.1795430183410645
1,416,3,3.006037473678589
1,418,2,3.880992889404297
1,421,2,3.8167450428009033
1,424,3,3.103529214859009
1,426,5,2.8754725456237793
1,429,3,3.0187041759490967
1,430,4,3.462876796722412
1,432,2,4.628265380859375
1,434,6,4.7648491859436035
1,438,4,3.2897324562072754
1,439,4,3.173064708709717
1,444,5,4.001364707946777
1,446,4,4.162027359008789
1,447,4,3.5142812728881836
1,453,3,3.368119716644287
1,455,4,3.6010162830352783
1,459,4,2.4282782077789307
1,461,6,3.2712061405181885
1,464,5,3.206162214279175
1,466,3,3.1775872707366943
1,471,8,3.437253475189209
1,474,5,3.159391403198242
1,475,5,3.813429355621338
1,476,3,3.250138998031616
1,477,11,4.536648273468018
1,479,2,3.0382630825042725
1,480,4,3.647599935531616
1,481,5,3.5246849060058594
1,482,4,4.649359226226807
1,483,3,3.0499422550201416
1,484,3,3.0856974124908447
1,493,3,3.490802764892578
1,494,5,3.1861209869384766
1,495,1,3.3239169120788574
1,498,2,2.7278521060943604
1,500,5,3.1588075160980225
1,502,5,5.037432670593262
1,504,4,3.150862455368042
1,506,7,5.389434337615967
1,507,4,3.4504623413085938
1,508,3,3.479027509689331
1,509,4,3.1627755165100098
1,510,3,3.6898815631866455
1,512,2,3.341118097305298
1,513,4,3.42673397064209
1,514,3,3.062683582305908
1,518,7,3.48936128616333
1,520,4,3.675076723098755
1,521,5,3.468855857849121
1,523,6,4.094948768615723
1,524,4,3.0094451904296875
1,527,5,3.73880672454834
1,530,3,3.0691702365875244
1,532,5,3.1066880226135254
1,533,4,3.770050287246704
1,534,6,2.6964032649993896
1,535,5,4.006045818328857
1,536,5,3.883662462234497
1,538,4,3.4935529232025146
1,539,5,3.348257541656494
1,540,5,3.5925815105438232
1,541,4,3.262031316757202
1,542,5,3.068915605545044
1,544,4,3.3925678730010986
1,546,3,2.8371353149414062
1,550,3,2.52461576461792
1,551,4,3.5166776180267334
1,553,3,3.689603805541992
1,554,4,3.978473424911499
1,555,2,4.080221176147461
1,556,3,2.668848752975464
1,557,5,3.2325665950775146
1,559,3,2.8570761680603027
1,560,5,3.058427095413208
1,562,5,3.4933764934539795
1,563,3,3.182624578475952
1,566,7,3.7963786125183105
1,567,3,3.1690263748168945
1,572,3,3.491347074508667
1,575,3,3.519916534423828
1,576,5,3.5096962451934814
1,579,6,5.516600608825684
1,581,3,3.217160701751709
1,584,3,2.8461360931396484
1,585,5,3.408526659011841
1,594,2,3.8942840099334717
1,595,6,5.537298202514648
1,597,5,4.127625465393066
1,598,5,2.888913631439209
1,599,4,3.302210569381714
1,601,4,2.8783059120178223
1,608,2,3.213454484939575
1,609,6,3.7477972507476807
1,611,5,3.084885358810425
1,612,3,2.8560523986816406
1,613,4,3.27704119682312
1,615,4,3.032327890396118
1,617,4,5.4694037437438965
1,621,6,3.2866427898406982
1,622,4,4.853490352630615
1,624,5,3.3558290004730225
1,627,4,3.56136155128479
1,628,5,3.6321263313293457
1,629,5,3.277697801589966
1,633,5,3.665083408355713
1,634,3,0.7268620133399963
1,637,3,3.6696701049804688
1,641,3,3.2709758281707764
1,644,3,3.5109660625457764
1,645,4,3.471696138381958
1,646,4,4.701408386230469
1,652,4,3.2132060527801514
1,653,5,3.4086575508117676
1,655,4,3.0817441940307617
1,656,4,3.812835931777954
1,663,4,3.3635458946228027
1,664,6,3.31361985206604
1,665,6,3.3631677627563477
1,666,5,4.125698089599609
1,667,7,3.3119964599609375
1,668,3,3.4521708488464355
1,670,5,3.3205080032348633
1,671,4,4.685488700866699
1,672,5,3.4475350379943848
1,674,4,3.3510494232177734
1,675,7,2.8286070823669434
1,681,2,2.7271292209625244
1,682,1,0.4613421559333801
1,689,4,3.275059461593628
1,692,4,3.032059907913208
1,696,2,3.492150068283081
1,698,3,2.9253106117248535
1,699,4,2.7500970363616943
1,701,5,3.570175886154175
1,703,5,2.672753095626831
1,704,4,4.112695693969727
1,706,5,3.1647253036499023
1,707,7,3.108793020248413
1,716,3,3.2674176692962646
1,717,4,2.952467203140259
1,718,6,3.6121678352355957
1,719,5,3.472642421722412
1,724,4,2.845263957977295
1,727,5,4.192471504211426
1,730,5,4.949228763580322
1,731,4,2.7664055824279785
1,732,4,3.313237428665161
1,736,3,2.919846773147583
1,738,5,3.4049289226531982
1,739,5,3.1603784561157227
1,740,6,3.2512292861938477
1,742,5,2.9249987602233887
1,746,3,1.0018254518508911
1,747,4,3.5109221935272217
1,748,4,3.0975325107574463
1,749,4,2.8849775791168213
1,750,3,0.6391147971153259
1,754,3,4.662144184112549
1,755,7,3.8255066871643066
1,756,5,2.971926212310791
1,759,5,4.016919136047363
1,765,2,1.3730003833770752
1,766,6,2.776566743850708
1,767,5,3.778249979019165
1,769,3,2.8139383792877197
1,772,7,2.8401269912719727
1,773,4,3.3020823001861572
1,774,4,3.157747507095337
1,779,4,4.924452304840088
1,780,4,3.525378942489624
1,783,3,3.757336378097534
1,784,5,5.227142333984375
1,786,5,2.8613739013671875
1,787,4,3.0443880558013916
1,788,4,3.9097585678100586
1,791,7,3.295687675476074
1,792,5,2.542194366455078
1,793,6,3.5758533477783203
1,795,3,3.2667033672332764
1,826,6,4.270391464233398
1,827,4,1.3244123458862305
1,833,5,2.8590073585510254
1,835,5,3.693898916244507
1,842,3,4.907227993011475
1,843,4,3.257509708404541
1,845,3,0.8108347058296204
1,851,4,3.719815969467163
1,852,5,3.3514151573181152
1,853,4,2.9519858360290527
1,854,5,4.6629958152771
1,855,4,1.865902304649353
1,857,3,2.691897392272949
1,859,5,4.277579307556152
1,860,4,3.5774624347686768
1,861,3,2.7636094093322754
